"License","http://developers.pioupiou.fr/data-licensing"
"Attribution","(c) contributors of the OpenWindMap wind network <https://www.openwindmap.org>"
"time","latitude","longitude","wind_speed_min","wind_speed_avg","wind_speed_max","wind_heading","pressure"
"utc","degrees","degrees","km/h","km/h","km/h","degrees","(deprecated)"
"2025-07-01T00:02:32.000Z",45.70167,5.884014,6,17.5,28.5,202.5,null
"2025-07-01T00:06:32.000Z",45.70167,5.884014,2.5,16,32,180,null
"2025-07-01T00:10:32.000Z",45.70167,5.884014,1.75,11.5,23.5,180,null
"2025-07-01T00:14:36.000Z",45.70167,5.884014,3.75,14,26,180,null
"2025-07-01T00:18:36.000Z",45.70167,5.884014,3.5,11,22.5,180,null
"2025-07-01T00:22:36.000Z",45.70167,5.884014,1.5,13.5,24.5,180,null
"2025-07-01T00:26:40.000Z",45.70167,5.884014,4.75,12.5,22,157.5,null
"2025-07-01T00:30:40.000Z",45.70167,5.884014,1,7.75,18,157.5,null
"2025-07-01T00:34:40.000Z",45.70167,5.884014,1.75,6.75,12.5,157.5,null
"2025-07-01T00:38:44.000Z",45.70167,5.884014,2,7.25,16.5,135,null
"2025-07-01T00:42:44.000Z",45.70167,5.884014,1,7.75,16.5,157.5,null
"2025-07-01T00:46:44.000Z",45.70167,5.884014,1,9,21,157.5,null
"2025-07-01T00:50:49.000Z",45.70167,5.884014,2.5,8.5,15.5,157.5,null
"2025-07-01T00:54:49.000Z",45.70167,5.884014,3.5,8.5,20,157.5,null
"2025-07-01T00:58:49.000Z",45.70167,5.884014,2.5,10,19.5,180,null
"2025-07-01T01:02:52.000Z",45.70167,5.884014,1,7.5,13,157.5,null
"2025-07-01T01:06:52.000Z",45.70167,5.884014,2,8.25,18,157.5,null
"2025-07-01T01:10:52.000Z",45.70167,5.884014,0.25,5.25,11,157.5,null
"2025-07-01T01:14:56.000Z",45.70167,5.884014,1,4,9.75,157.5,null
"2025-07-01T01:18:56.000Z",45.70167,5.884014,0.25,4.5,9.75,157.5,null
"2025-07-01T01:22:56.000Z",45.70167,5.884014,1,5,9,180,null
"2025-07-01T01:27:01.000Z",45.70167,5.884014,1,6,15.5,180,null
"2025-07-01T01:31:01.000Z",45.70167,5.884014,2.5,9.75,18.5,180,null
"2025-07-01T01:35:01.000Z",45.70167,5.884014,1.75,9,18,202.5,null
"2025-07-01T01:39:04.000Z",45.70167,5.884014,2.5,9.25,16.5,202.5,null
"2025-07-01T01:43:04.000Z",45.70167,5.884014,0.75,8.75,15.5,202.5,null
"2025-07-01T01:47:04.000Z",45.70167,5.884014,1.75,9.75,18,180,null
"2025-07-01T01:51:09.000Z",45.70167,5.884014,1,9.5,17.5,180,null
"2025-07-01T01:55:09.000Z",45.70167,5.884014,0,4.75,14,180,null
"2025-07-01T01:59:09.000Z",45.70167,5.884014,1,5.25,13.5,180,null
"2025-07-01T02:03:13.000Z",45.70167,5.884014,0.5,5.5,15,180,null
"2025-07-01T02:07:13.000Z",45.70167,5.884014,0.25,6.5,13.5,202.5,null
"2025-07-01T02:11:13.000Z",45.70167,5.884014,1,8,16,180,null
"2025-07-01T02:15:17.000Z",45.70167,5.884014,1.5,9.5,16.5,202.5,null
"2025-07-01T02:19:17.000Z",45.70167,5.884014,3.25,11,17.5,202.5,null
"2025-07-01T02:23:17.000Z",45.70167,5.884014,5.25,8.5,13,202.5,null
"2025-07-01T02:27:21.000Z",45.70167,5.884014,2.75,8.5,15.5,202.5,null
"2025-07-01T02:31:21.000Z",45.70167,5.884014,5.5,9.25,14.5,202.5,null
"2025-07-01T02:35:21.000Z",45.70167,5.884014,7,11,16.5,202.5,null
"2025-07-01T02:39:24.000Z",45.70167,5.884014,0.75,12,19.5,202.5,null
"2025-07-01T02:43:24.000Z",45.70167,5.884014,7.25,11,15.5,202.5,null
"2025-07-01T02:47:24.000Z",45.70167,5.884014,5.5,9.75,17,202.5,null
"2025-07-01T02:51:29.000Z",45.70167,5.884014,5.25,10,15.5,202.5,null
"2025-07-01T02:55:29.000Z",45.70167,5.884014,2.75,11,21.5,202.5,null
"2025-07-01T02:59:29.000Z",45.70167,5.884014,0,9.5,16.5,180,null
"2025-07-01T03:03:33.000Z",45.70167,5.884014,2.75,8.75,16.5,202.5,null
"2025-07-01T03:07:33.000Z",45.70167,5.884014,5.5,9,16.5,202.5,null
"2025-07-01T03:11:33.000Z",45.70167,5.884014,3.5,9.75,19,202.5,null
"2025-07-01T03:15:37.000Z",45.70167,5.884014,0.75,6.75,14.5,202.5,null
"2025-07-01T03:19:37.000Z",45.70167,5.884014,0,3,14.5,180,null
"2025-07-01T03:23:37.000Z",45.70167,5.884014,0,4.5,11.5,180,null
"2025-07-01T03:27:41.000Z",45.70167,5.884014,0.25,4,12.5,180,null
"2025-07-01T03:31:41.000Z",45.70167,5.884014,0,4.5,13.5,180,null
"2025-07-01T03:35:41.000Z",45.70167,5.884014,0,4,12.5,180,null
"2025-07-01T03:39:45.000Z",45.70167,5.884014,0,7.25,17,180,null
"2025-07-01T03:43:45.000Z",45.70167,5.884014,1,5.5,12.5,180,null
"2025-07-01T03:47:45.000Z",45.70167,5.884014,0,4.25,11,180,null
"2025-07-01T03:51:49.000Z",45.70167,5.884014,0.25,4.75,12.5,180,null
"2025-07-01T03:55:49.000Z",45.70167,5.884014,0.25,4.5,13,157.5,null
"2025-07-01T03:59:49.000Z",45.70167,5.884014,1.75,6.5,13,157.5,null
"2025-07-01T04:03:53.000Z",45.70167,5.884014,1,5,10,157.5,null
"2025-07-01T04:07:53.000Z",45.70167,5.884014,1,5.5,15,157.5,null
"2025-07-01T04:11:53.000Z",45.70167,5.884014,0.25,5.75,12,157.5,null
"2025-07-01T04:15:58.000Z",45.70167,5.884014,1.75,7.25,13,135,null
"2025-07-01T04:19:58.000Z",45.70167,5.884014,1,4.5,8.25,112.5,null
"2025-07-01T04:23:58.000Z",45.70167,5.884014,1,3,6.25,112.5,null
"2025-07-01T04:28:01.000Z",45.70167,5.884014,0.75,4.75,9.5,112.5,null
"2025-07-01T04:32:01.000Z",45.70167,5.884014,0.25,4.25,10.5,112.5,null
"2025-07-01T04:36:01.000Z",45.70167,5.884014,1.5,3.75,9.5,112.5,null
"2025-07-01T04:40:05.000Z",45.70167,5.884014,0.25,3.5,8.75,112.5,null
"2025-07-01T04:44:05.000Z",45.70167,5.884014,0.75,4,9,112.5,null
"2025-07-01T04:48:05.000Z",45.70167,5.884014,0.25,4.5,9.75,112.5,null
"2025-07-01T04:52:09.000Z",45.70167,5.884014,0.75,4,7.75,112.5,null
"2025-07-01T04:56:09.000Z",45.70167,5.884014,0,1.75,5.5,112.5,null
"2025-07-01T05:00:09.000Z",45.70167,5.884014,1.5,5,10,135,null
"2025-07-01T05:04:13.000Z",45.70167,5.884014,0.25,2.75,8,112.5,null
"2025-07-01T05:08:13.000Z",45.70167,5.884014,0,2,6.25,112.5,null
"2025-07-01T05:12:13.000Z",45.70167,5.884014,1.5,4.25,12,135,null
"2025-07-01T05:16:17.000Z",45.70167,5.884014,0.25,3.5,12,135,null
"2025-07-01T05:20:17.000Z",45.70167,5.884014,1.75,6.5,11.5,157.5,null
"2025-07-01T05:24:17.000Z",45.70167,5.884014,0.75,5.5,12,135,null
"2025-07-01T05:28:21.000Z",45.70167,5.884014,0,2.75,7.75,135,null
"2025-07-01T05:32:21.000Z",45.70167,5.884014,0.75,4,7.25,112.5,null
"2025-07-01T05:36:21.000Z",45.70167,5.884014,0.75,4.25,8.75,112.5,null
"2025-07-01T05:40:25.000Z",45.70167,5.884014,0.25,2.75,7,157.5,null
"2025-07-01T05:44:25.000Z",45.70167,5.884014,1,5,10,135,null
"2025-07-01T05:48:25.000Z",45.70167,5.884014,0.25,2.75,6.25,135,null
"2025-07-01T05:52:30.000Z",45.70167,5.884014,0,2.75,9.75,157.5,null
"2025-07-01T05:56:30.000Z",45.70167,5.884014,0.75,4.75,10.5,180,null
"2025-07-01T06:00:30.000Z",45.70167,5.884014,0.25,4,8.25,180,null
"2025-07-01T06:04:33.000Z",45.70167,5.884014,0.25,3.75,7.75,157.5,null
"2025-07-01T06:08:33.000Z",45.70167,5.884014,0,4.25,10.5,180,null
"2025-07-01T06:12:33.000Z",45.70167,5.884014,1,4.75,10,180,null
"2025-07-01T06:16:38.000Z",45.70167,5.884014,0,4.25,9.75,180,null
"2025-07-01T06:20:38.000Z",45.70167,5.884014,0,4,9.5,180,null
"2025-07-01T06:24:38.000Z",45.70167,5.884014,0.25,4.5,10.5,180,null
"2025-07-01T06:28:41.000Z",45.70167,5.884014,0.75,5.5,12,180,null
"2025-07-01T06:32:41.000Z",45.70167,5.884014,0.25,5.25,10.5,180,null
"2025-07-01T06:36:41.000Z",45.70167,5.884014,0,4,11.5,180,null
"2025-07-01T06:40:46.000Z",45.70167,5.884014,0.75,4,10.5,180,null
"2025-07-01T06:44:46.000Z",45.70167,5.884014,0.75,4.75,12,180,null
"2025-07-01T06:48:46.000Z",45.70167,5.884014,0,5.25,13.5,180,null
"2025-07-01T06:52:50.000Z",45.70167,5.884014,0,4,12,180,null
"2025-07-01T06:56:50.000Z",45.70167,5.884014,0.25,3,8.75,180,null
"2025-07-01T07:00:50.000Z",45.70167,5.884014,0,3.5,11,180,null
"2025-07-01T07:04:53.000Z",45.70167,5.884014,0.75,5.25,10,180,null
"2025-07-01T07:08:53.000Z",45.70167,5.884014,0.25,4.75,9,180,null
"2025-07-01T07:12:53.000Z",45.70167,5.884014,0,2.75,6.25,180,null
"2025-07-01T07:16:58.000Z",45.70167,5.884014,0,2.25,6,180,null
"2025-07-01T07:20:58.000Z",45.70167,5.884014,0,2.5,6,180,null
"2025-07-01T07:24:58.000Z",45.70167,5.884014,0.25,3,6.25,180,null
"2025-07-01T07:29:02.000Z",45.70167,5.884014,1,4,8,180,null
"2025-07-01T07:33:02.000Z",45.70167,5.884014,0.25,3.75,7,202.5,null
"2025-07-01T07:37:02.000Z",45.70167,5.884014,1.5,4.25,7.25,202.5,null
"2025-07-01T07:41:06.000Z",45.70167,5.884014,0.25,3.5,6.5,202.5,null
"2025-07-01T07:45:06.000Z",45.70167,5.884014,1.75,4,7.25,202.5,null
"2025-07-01T07:49:06.000Z",45.70167,5.884014,1.75,4.25,7.75,202.5,null
"2025-07-01T07:53:10.000Z",45.70167,5.884014,2.5,4.25,7,202.5,null
"2025-07-01T07:57:10.000Z",45.70167,5.884014,1.5,5,7.75,202.5,null
"2025-07-01T08:01:10.000Z",45.70167,5.884014,2,4.5,7.75,202.5,null
"2025-07-01T08:05:13.000Z",45.70167,5.884014,2.75,4.5,7.25,202.5,null
"2025-07-01T08:09:13.000Z",45.70167,5.884014,2.75,5.25,8.25,202.5,null
"2025-07-01T08:13:13.000Z",45.70167,5.884014,3.25,5.5,7.75,225,null
"2025-07-01T08:17:18.000Z",45.70167,5.884014,3.25,5.5,7.25,202.5,null
"2025-07-01T08:21:18.000Z",45.70167,5.884014,2.5,5.75,8,225,null
"2025-07-01T08:25:18.000Z",45.70167,5.884014,2.5,4.25,7.25,202.5,null
"2025-07-01T08:29:22.000Z",45.70167,5.884014,2,4,6.25,202.5,null
"2025-07-01T08:33:22.000Z",45.70167,5.884014,2,5,6.5,225,null
"2025-07-01T08:37:22.000Z",45.70167,5.884014,3.25,6,7.25,225,null
"2025-07-01T08:41:26.000Z",45.70167,5.884014,2.5,5,6.5,225,null
"2025-07-01T08:45:26.000Z",45.70167,5.884014,1.75,4.75,7,225,null
"2025-07-01T08:49:26.000Z",45.70167,5.884014,2,3.5,5.25,202.5,null
"2025-07-01T08:53:30.000Z",45.70167,5.884014,1.5,3.75,6,202.5,null
"2025-07-01T08:57:30.000Z",45.70167,5.884014,2,3.75,5.25,202.5,null
"2025-07-01T09:01:30.000Z",45.70167,5.884014,1.5,3.25,5.25,202.5,null
"2025-07-01T09:05:34.000Z",45.70167,5.884014,1.75,4.25,6.5,202.5,null
"2025-07-01T09:09:34.000Z",45.70167,5.884014,2.5,4.25,6.5,202.5,null
"2025-07-01T09:13:34.000Z",45.70167,5.884014,1.5,4.25,7.25,202.5,null
"2025-07-01T09:17:38.000Z",45.70167,5.884014,3.5,6.25,8,225,null
"2025-07-01T09:21:38.000Z",45.70167,5.884014,6,7,8,225,null
"2025-07-01T09:25:38.000Z",45.70167,5.884014,6.5,7.25,8.25,225,null
"2025-07-01T09:29:42.000Z",45.70167,5.884014,4.75,6.75,7.75,225,null
"2025-07-01T09:33:42.000Z",45.70167,5.884014,5.25,6.5,7.25,225,null
"2025-07-01T09:37:42.000Z",45.70167,5.884014,5.25,6,7.25,225,null
"2025-07-01T09:41:47.000Z",45.70167,5.884014,5.5,6,6.5,225,null
"2025-07-01T09:45:47.000Z",45.70167,5.884014,5.25,6,7,225,null
"2025-07-01T09:49:47.000Z",45.70167,5.884014,4.5,5,6,225,null
"2025-07-01T09:53:50.000Z",45.70167,5.884014,4.75,6,7,225,null
"2025-07-01T09:57:50.000Z",45.70167,5.884014,5.5,6.25,7,225,null
"2025-07-01T10:01:50.000Z",45.70167,5.884014,1.75,4,6,225,null
"2025-07-01T10:05:54.000Z",45.70167,5.884014,1,3,4.75,202.5,null
"2025-07-01T10:09:54.000Z",45.70167,5.884014,2,3.5,5.25,202.5,null
"2025-07-01T10:13:54.000Z",45.70167,5.884014,2,3.5,5.5,202.5,null
"2025-07-01T10:17:59.000Z",45.70167,5.884014,1.75,3.25,5.25,202.5,null
"2025-07-01T10:21:59.000Z",45.70167,5.884014,1.75,3.25,4.75,202.5,null
"2025-07-01T10:25:59.000Z",45.70167,5.884014,2,4.25,5.5,225,null
"2025-07-01T10:30:02.000Z",45.70167,5.884014,4.25,5.25,6,225,null
"2025-07-01T10:34:02.000Z",45.70167,5.884014,2.75,4.25,6,225,null
"2025-07-01T10:38:02.000Z",45.70167,5.884014,2.5,3,4.25,247.5,null
"2025-07-01T10:42:07.000Z",45.70167,5.884014,2.75,3.5,4.25,270,null
"2025-07-01T10:46:07.000Z",45.70167,5.884014,2,2.75,3.5,270,null
"2025-07-01T10:50:07.000Z",45.70167,5.884014,2.5,3,3.75,292.5,null
"2025-07-01T10:54:10.000Z",45.70167,5.884014,2,3.5,4.5,292.5,null
"2025-07-01T10:58:10.000Z",45.70167,5.884014,2.75,4,5.25,315,null
"2025-07-01T11:02:10.000Z",45.70167,5.884014,3.5,4.5,5.5,337.5,null
"2025-07-01T11:06:15.000Z",45.70167,5.884014,3.75,5,6,337.5,null
"2025-07-01T11:10:15.000Z",45.70167,5.884014,4.25,5.25,5.5,337.5,null
"2025-07-01T11:14:15.000Z",45.70167,5.884014,4.5,5.75,7.25,337.5,null
"2025-07-01T11:18:19.000Z",45.70167,5.884014,5.5,8.25,10,315,null
"2025-07-01T11:22:19.000Z",45.70167,5.884014,6.25,8.75,10,315,null
"2025-07-01T11:26:19.000Z",45.70167,5.884014,6,8.25,10.5,315,null
"2025-07-01T11:30:22.000Z",45.70167,5.884014,9,10,11,315,null
"2025-07-01T11:34:22.000Z",45.70167,5.884014,8.25,10,12,315,null
"2025-07-01T11:38:22.000Z",45.70167,5.884014,9,10.5,12,315,null
"2025-07-01T11:42:27.000Z",45.70167,5.884014,9.5,10.5,12,315,null
"2025-07-01T11:46:27.000Z",45.70167,5.884014,9.75,11,12,315,null
"2025-07-01T11:50:27.000Z",45.70167,5.884014,9.5,11,12,315,null
"2025-07-01T11:54:31.000Z",45.70167,5.884014,9,10.5,11.5,315,null
"2025-07-01T11:58:31.000Z",45.70167,5.884014,9.75,11,12,315,null
"2025-07-01T12:02:31.000Z",45.70167,5.884014,8,10.5,12,315,null
"2025-07-01T12:06:34.000Z",45.70167,5.884014,8,10,11,337.5,null
"2025-07-01T12:10:34.000Z",45.70167,5.884014,8.75,10,12,315,null
"2025-07-01T12:14:34.000Z",45.70167,5.884014,8.25,10,11.5,315,null
"2025-07-01T12:18:39.000Z",45.70167,5.884014,8,9.75,11.5,337.5,null
"2025-07-01T12:22:39.000Z",45.70167,5.884014,9,10.5,12,337.5,null
"2025-07-01T12:26:39.000Z",45.70167,5.884014,11,11.5,12.5,337.5,null
"2025-07-01T12:30:43.000Z",45.70167,5.884014,10.5,11.5,12,337.5,null
"2025-07-01T12:34:43.000Z",45.70167,5.884014,9.75,10.5,11,337.5,null
"2025-07-01T12:38:43.000Z",45.70167,5.884014,9,10.5,12,337.5,null
"2025-07-01T12:42:47.000Z",45.70167,5.884014,10,11,12,337.5,null
"2025-07-01T12:46:47.000Z",45.70167,5.884014,9,10.5,11,0,null
"2025-07-01T12:50:47.000Z",45.70167,5.884014,8.75,10.5,12,337.5,null
"2025-07-01T12:54:51.000Z",45.70167,5.884014,8.75,10.5,11.5,337.5,null
"2025-07-01T12:58:51.000Z",45.70167,5.884014,9,10.5,11,337.5,null
"2025-07-01T13:02:51.000Z",45.70167,5.884014,7.75,9,11,337.5,null
"2025-07-01T13:06:54.000Z",45.70167,5.884014,7.25,8.5,9.5,337.5,null
"2025-07-01T13:10:54.000Z",45.70167,5.884014,8.25,9.5,10.5,337.5,null
"2025-07-01T13:14:54.000Z",45.70167,5.884014,8.75,10,11,337.5,null
"2025-07-01T13:18:59.000Z",45.70167,5.884014,9.5,10.5,11.5,337.5,null
"2025-07-01T13:22:59.000Z",45.70167,5.884014,9.75,10.5,11,337.5,null
"2025-07-01T13:26:59.000Z",45.70167,5.884014,9,9.5,10,337.5,null
"2025-07-01T13:31:03.000Z",45.70167,5.884014,8.75,9.75,11,337.5,null
"2025-07-01T13:35:03.000Z",45.70167,5.884014,8.25,9.25,10.5,337.5,null
"2025-07-01T13:39:03.000Z",45.70167,5.884014,7.75,8.5,9.5,0,null
"2025-07-01T13:43:07.000Z",45.70167,5.884014,6.5,8,9,0,null
"2025-07-01T13:47:07.000Z",45.70167,5.884014,7.75,8.25,9,0,null
"2025-07-01T13:51:07.000Z",45.70167,5.884014,7.25,7.75,8.75,0,null
"2025-07-01T13:55:11.000Z",45.70167,5.884014,6.5,7.25,8,0,null
"2025-07-01T13:59:11.000Z",45.70167,5.884014,6.25,6.5,7.25,0,null
"2025-07-01T14:03:11.000Z",45.70167,5.884014,7,8.25,9.75,337.5,null
"2025-07-01T14:07:15.000Z",45.70167,5.884014,7,8.25,9.75,337.5,null
"2025-07-01T14:11:15.000Z",45.70167,5.884014,7,8,9,337.5,null
"2025-07-01T14:15:15.000Z",45.70167,5.884014,6.25,7.5,8.75,337.5,null
"2025-07-01T14:19:19.000Z",45.70167,5.884014,5.25,6.25,7.25,337.5,null
"2025-07-01T14:23:19.000Z",45.70167,5.884014,5.25,6,7,337.5,null
"2025-07-01T14:27:19.000Z",45.70167,5.884014,4.75,6,7.75,337.5,null
"2025-07-01T14:31:23.000Z",45.70167,5.884014,4.5,5.75,7,337.5,null
"2025-07-01T14:35:23.000Z",45.70167,5.884014,5.25,6.25,8.25,337.5,null
"2025-07-01T14:39:23.000Z",45.70167,5.884014,6,7,8,337.5,null
"2025-07-01T14:43:27.000Z",45.70167,5.884014,6.5,7.5,8.75,337.5,null
"2025-07-01T14:47:27.000Z",45.70167,5.884014,6,6.75,8,315,null
"2025-07-01T14:51:27.000Z",45.70167,5.884014,5.5,6.75,8.75,315,null
"2025-07-01T14:55:31.000Z",45.70167,5.884014,7,8.25,9.75,315,null
"2025-07-01T14:59:31.000Z",45.70167,5.884014,8.25,9.25,10.5,315,null
"2025-07-01T15:03:31.000Z",45.70167,5.884014,8,9.5,11.5,315,null
"2025-07-01T15:07:36.000Z",45.70167,5.884014,8,9.5,11,337.5,null
"2025-07-01T15:11:36.000Z",45.70167,5.884014,10,11.5,13,315,null
"2025-07-01T15:15:36.000Z",45.70167,5.884014,9.75,11.5,13.5,315,null
"2025-07-01T15:19:39.000Z",45.70167,5.884014,8.25,9.75,12,315,null
"2025-07-01T15:23:39.000Z",45.70167,5.884014,7.75,9.25,11,315,null
"2025-07-01T15:27:39.000Z",45.70167,5.884014,7.75,8.25,9,315,null
"2025-07-01T15:31:44.000Z",45.70167,5.884014,6.5,7.5,8.5,315,null
"2025-07-01T15:35:44.000Z",45.70167,5.884014,6.5,7.25,8,315,null
"2025-07-01T15:39:44.000Z",45.70167,5.884014,7.25,7.75,8.25,292.5,null
"2025-07-01T15:43:48.000Z",45.70167,5.884014,7.25,7.75,8.75,292.5,null
"2025-07-01T15:47:48.000Z",45.70167,5.884014,7.75,8.25,9,315,null
"2025-07-01T15:51:48.000Z",45.70167,5.884014,7.25,8.5,10,337.5,null
"2025-07-01T15:55:51.000Z",45.70167,5.884014,3.25,7.75,10.5,337.5,null
"2025-07-01T15:59:51.000Z",45.70167,5.884014,5.25,8.75,11.5,337.5,null
"2025-07-01T16:03:51.000Z",45.70167,5.884014,6.5,8.75,11,337.5,null
"2025-07-01T16:07:56.000Z",45.70167,5.884014,6.25,8,9,0,null
"2025-07-01T16:11:56.000Z",45.70167,5.884014,4.25,7.25,10.5,0,null
"2025-07-01T16:15:56.000Z",45.70167,5.884014,2.75,5.75,8.25,0,null
"2025-07-01T16:20:00.000Z",45.70167,5.884014,3.75,6,8,337.5,null
"2025-07-01T16:24:00.000Z",45.70167,5.884014,4.25,7.5,12,337.5,null
"2025-07-01T16:28:00.000Z",45.70167,5.884014,3.75,6.5,8.25,0,null
"2025-07-01T16:32:04.000Z",45.70167,5.884014,4.5,6.25,8,0,null
"2025-07-01T16:36:04.000Z",45.70167,5.884014,3.25,5.75,8.25,0,null
"2025-07-01T16:40:04.000Z",45.70167,5.884014,5.5,6.75,8,337.5,null
"2025-07-01T16:44:08.000Z",45.70167,5.884014,4.75,5.75,7.25,315,null
"2025-07-01T16:48:08.000Z",45.70167,5.884014,6,6.75,7.75,315,null
"2025-07-01T16:52:08.000Z",45.70167,5.884014,6,6.75,7.75,315,null
"2025-07-01T16:56:11.000Z",45.70167,5.884014,6,6.75,8,315,null
"2025-07-01T17:00:11.000Z",45.70167,5.884014,6.25,8.75,11.5,315,null
"2025-07-01T17:04:11.000Z",45.70167,5.884014,8.75,10,12,315,null
"2025-07-01T17:08:16.000Z",45.70167,5.884014,6.5,8.25,10,315,null
"2025-07-01T17:12:16.000Z",45.70167,5.884014,7.25,8.75,10.5,315,null
"2025-07-01T17:16:16.000Z",45.70167,5.884014,5.5,7.5,9.5,292.5,null
"2025-07-01T17:20:20.000Z",45.70167,5.884014,5.5,7.5,8.75,292.5,null
"2025-07-01T17:24:20.000Z",45.70167,5.884014,6.5,8.5,10.5,292.5,null
"2025-07-01T17:28:20.000Z",45.70167,5.884014,8,9.5,12.5,292.5,null
"2025-07-01T17:32:24.000Z",45.70167,5.884014,9.5,11.5,13,292.5,null
"2025-07-01T17:36:24.000Z",45.70167,5.884014,8.25,10,11,292.5,null
"2025-07-01T17:40:24.000Z",45.70167,5.884014,7.25,8.5,9.75,292.5,null
"2025-07-01T17:44:28.000Z",45.70167,5.884014,4.5,5.5,7.75,292.5,null
"2025-07-01T17:48:28.000Z",45.70167,5.884014,4.25,6,8.75,337.5,null
"2025-07-01T17:52:28.000Z",45.70167,5.884014,5.25,8,10,0,null
"2025-07-01T17:56:32.000Z",45.70167,5.884014,5.5,7.75,11,337.5,null
"2025-07-01T18:00:32.000Z",45.70167,5.884014,5.25,8.25,11.5,337.5,null
"2025-07-01T18:04:32.000Z",45.70167,5.884014,9.5,12.5,17,337.5,null
"2025-07-01T18:08:36.000Z",45.70167,5.884014,13,16,19.5,337.5,null
"2025-07-01T18:12:36.000Z",45.70167,5.884014,13,16,20.5,315,null
"2025-07-01T18:16:36.000Z",45.70167,5.884014,14.5,18,28,315,null
"2025-07-01T18:20:40.000Z",45.70167,5.884014,9.5,15,23,337.5,null
"2025-07-01T18:24:40.000Z",45.70167,5.884014,15,19,23.5,337.5,null
"2025-07-01T18:28:40.000Z",45.70167,5.884014,8.75,16,24.5,0,null
"2025-07-01T18:32:45.000Z",45.70167,5.884014,9.75,16,21,337.5,null
"2025-07-01T18:36:45.000Z",45.70167,5.884014,10.5,18.5,24.5,315,null
"2025-07-01T18:40:45.000Z",45.70167,5.884014,15.5,19,21.5,315,null
"2025-07-01T18:44:48.000Z",45.70167,5.884014,15.5,19.5,23.5,315,null
"2025-07-01T18:48:48.000Z",45.70167,5.884014,11,16.5,20,315,null
"2025-07-01T18:52:48.000Z",45.70167,5.884014,14,17,21,315,null
"2025-07-01T18:56:52.000Z",45.70167,5.884014,10,13,16.5,315,null
"2025-07-01T19:00:52.000Z",45.70167,5.884014,11,12,14.5,337.5,null
"2025-07-01T19:04:52.000Z",45.70167,5.884014,9.5,12,17.5,337.5,null
"2025-07-01T19:08:56.000Z",45.70167,5.884014,7.75,12,14.5,0,null
"2025-07-01T19:12:56.000Z",45.70167,5.884014,4.75,8.5,11,22.5,null
"2025-07-01T19:16:56.000Z",45.70167,5.884014,2.5,6.5,11.5,22.5,null
"2025-07-01T19:21:00.000Z",45.70167,5.884014,4.75,8.25,13,22.5,null
"2025-07-01T19:25:00.000Z",45.70167,5.884014,4.25,7.75,14.5,45,null
"2025-07-01T19:29:00.000Z",45.70167,5.884014,4.25,7.75,12,45,null
"2025-07-01T19:33:05.000Z",45.70167,5.884014,2.5,5.25,9,45,null
"2025-07-01T19:37:05.000Z",45.70167,5.884014,1,5.25,7.75,22.5,null
"2025-07-01T19:41:05.000Z",45.70167,5.884014,4.25,6.25,8.75,45,null
"2025-07-01T19:45:08.000Z",45.70167,5.884014,3.75,7,9.75,22.5,null
"2025-07-01T19:49:08.000Z",45.70167,5.884014,3.75,6.5,8.75,22.5,null
"2025-07-01T19:53:08.000Z",45.70167,5.884014,4.25,7.75,12,22.5,null
"2025-07-01T19:57:12.000Z",45.70167,5.884014,4.25,7,10,22.5,null
"2025-07-01T20:01:12.000Z",45.70167,5.884014,3.75,6,8.75,45,null
"2025-07-01T20:05:12.000Z",45.70167,5.884014,3.5,7,11,45,null
"2025-07-01T20:09:17.000Z",45.70167,5.884014,4.25,6.5,9.5,22.5,null
"2025-07-01T20:13:17.000Z",45.70167,5.884014,5.25,8.5,13,22.5,null
"2025-07-01T20:17:17.000Z",45.70167,5.884014,6.5,10.5,12.5,0,null
"2025-07-01T20:21:20.000Z",45.70167,5.884014,5.25,10,14.5,0,null
"2025-07-01T20:25:20.000Z",45.70167,5.884014,4.75,8.75,13,22.5,null
"2025-07-01T20:29:20.000Z",45.70167,5.884014,3.75,6.5,10,22.5,null
"2025-07-01T20:33:24.000Z",45.70167,5.884014,3.5,5.5,9,45,null
"2025-07-01T20:37:24.000Z",45.70167,5.884014,3.75,6.25,9.75,22.5,null
"2025-07-01T20:41:24.000Z",45.70167,5.884014,3.5,5.75,7.75,22.5,null
"2025-07-01T20:49:13.000Z",45.701699,5.883515,8,12.5,18,0,null
"2025-07-01T20:53:13.000Z",45.701699,5.883515,8,12,15.5,0,null
"2025-07-01T20:57:13.000Z",45.701699,5.883515,4.75,7.75,11,22.5,null
"2025-07-01T21:01:18.000Z",45.701699,5.883515,4.75,7,9.5,22.5,null
"2025-07-01T21:05:18.000Z",45.701699,5.883515,5.5,8.75,12,22.5,null
"2025-07-01T21:09:18.000Z",45.701699,5.883515,6.25,8.25,12,0,null
"2025-07-01T21:13:22.000Z",45.701699,5.883515,5.25,9.25,15.5,337.5,null
"2025-07-01T21:17:22.000Z",45.701699,5.883515,4.25,7.75,14.5,22.5,null
"2025-07-01T21:21:22.000Z",45.701699,5.883515,4.5,9.75,16.5,0,null
"2025-07-01T21:25:26.000Z",45.701699,5.883515,7.75,14.5,18,337.5,null
"2025-07-01T21:29:26.000Z",45.701699,5.883515,6.25,12,18,337.5,null
"2025-07-01T21:33:26.000Z",45.701699,5.883515,12,15.5,21.5,337.5,null
"2025-07-01T21:38:18.000Z",45.701699,5.883515,7,12,16,0,null
